SampleNumber Mobility(cm^2/Vs)
0 0.2568833355326712
1 0.9389263671901598
2 1.0069227487381136
3 0.7052323309849378
4 0.0
5 0.5403192081767862
6 0.704782008631682
7 0.7795101128265006
8 0.9996894033518964
9 0.5675501262599951
10 0.7285231900943339
11 1.0043791274331084
12 0.6522374746939474
13 0.8819545944846244
14 0.01403009081996485
