SampleNumber Mobility(cm^2/Vs)
0 4.333933285444294
1 3.608147289321057
2 3.671678295410428
3 3.727775004181975
4 5.67004828681052
5 3.2773708327260787
6 3.76352507245272
7 3.5261847824739947
8 3.5300394809257325
9 3.909367999012958
10 3.8984479737372215
11 3.4389272196116725
12 3.5630236486405176
13 2.8727030854465343
14 3.560691861294276
