SampleNumber Mobility(cm^2/Vs)
0 -101.31681017390191
1 90.69423226287313
2 -0.9107795337889399
3 -25.471651404106368
4 -7.026954554296921
5 92.13294828439457
6 88.25277636999127
7 -54.36121041628654
8 13.305586872636809
9 34.166090507636454
10 -138.0917724707395
11 12.929540451646375
12 136.971283442064
13 -38.91490299448958
14 -19.134871174092467
