SampleNumber Mobility(cm^2/Vs)
0 3.5811391167344615
1 2.397185377816503
2 4.571442021313053
3 2.3135021988438744
4 8.751499467694455
5 3.99449231515933
6 4.07287988984761
7 4.425171935237438
8 2.88979184967433
9 1.9634434989014993
10 4.2737998778213715
11 1.730493302072057
12 3.2842489921473286
13 2.9849659891683955
14 3.587578485705428
