SampleNumber Mobility(cm^2/Vs)
0 1.6308957882147124
1 2.92129889825607
2 2.08136345466756
3 4.3793359465125326
4 5.56058824037906
5 2.8397813021930434
6 2.588570144756792
7 2.563131250483094
8 4.0813886611296395
9 3.270400580747036
10 5.2486053657308815
11 4.114445485671183
12 1.496173513690678
13 6.465308715933261
14 3.5390388444409457
