SampleNumber Mobility(cm^2/Vs)
0 4.388017312694304
1 3.2945559297839404
2 3.6449615570387413
3 3.3774450911443226
4 5.487672860983209
5 3.3273518571175087
6 3.9618798640365935
7 3.345166255588258
8 3.626940188488405
9 3.940986864165676
10 3.9596218871229905
11 2.828027010117934
12 2.6951009948194864
13 2.9794387050415265
14 3.089995422728614
