SampleNumber Mobility(cm^2/Vs)
0 4.853510811134984
1 3.1899907104503793
2 2.437030681296074
3 3.507608248051134
4 5.514617196953013
5 3.2194886170697905
6 3.145964755959673
7 3.7544171480965476
8 3.840001400125555
9 2.820755343267872
10 4.055553349367656
11 2.5453376146336937
12 4.217651503202682
13 3.889085117838442
14 3.80673855522536
