SampleNumber Mobility(cm^2/Vs)
0 3.805611072511403
1 4.710695030655615
2 3.067620716593846
3 4.136954029719319
4 4.051923035870294
5 2.2168608327527934
6 3.9792723111571835
7 2.4847600769248803
8 3.474150522488011
9 4.702559640747574
10 2.910069779682865
11 1.9945127008581067
12 3.5614217199685747
13 4.326369207216819
14 3.30364655709858
