SampleNumber Mobility(cm^2/Vs)
0 6.627616340964384
1 3.047416764719233
2 4.103740646099383
3 3.3543555755034546
4 4.869469995304185
5 5.141498966658663
6 1.7533467152509719
7 2.1455889586475947
8 4.814869423748709
9 3.593954261932084
10 4.834488115222621
11 2.680730701423008
12 2.8645167356776993
13 5.156274278631084
14 4.476360949156697
