SampleNumber Mobility(cm^2/Vs)
0 3.4266356912861093
1 2.8738695677107238
2 4.641933512360076
3 3.008793229312648
4 4.671799612544154
5 1.717329161003982
6 4.564634129225476
7 3.6570558560236917
8 3.954182628901762
9 4.236110723957475
10 3.0211474419609656
11 2.982911067572612
12 3.7864542189429278
13 4.225458641805956
14 3.4361917006179654
