SampleNumber Mobility(cm^2/Vs)
0 3.3561750665506795
1 3.724246641421308
2 3.424789648760907
3 4.2808638409988236
4 5.324495274114014
5 4.029635727380082
6 3.2257746660306763
7 3.0377994169651155
8 4.155996461588109
9 4.2023775634383895
10 2.5915855409594273
11 3.0312109176058746
12 3.811231774934008
13 3.4536438710539645
14 2.3924617870972993
