SampleNumber Mobility(cm^2/Vs)
0 3.926149311628939
1 3.2690227402414136
2 3.082446241426931
3 2.801241811571781
4 5.110924772521756
5 3.4387521921917563
6 3.7015693276530435
7 4.208548485475807
8 3.7744526108337095
9 3.679764303108943
10 3.3384812877559806
11 2.941902275610013
12 3.47342516323989
13 4.044925637861943
14 2.9438955379079195
